sta,group,date,waterYear,q1_depth,log_q1,type,value
che_was,Pierre Shale High,2004-08-15,2004,3.98635797012649,0.600576295235054,sci_4mo,-1.20317003269527
che_was,Pierre Shale High,2004-09-15,2004,20.318934974334,1.30790094047745,sci_4mo,-0.65662694910611
che_was,Pierre Shale High,2004-10-15,2005,8.44139956102185,0.926414457435905,sci_4mo,-0.317678145726114
che_was,Pierre Shale High,2004-11-15,2005,8.53940990997853,0.931427861122913,sci_4mo,-0.217991682858607
che_was,Pierre Shale High,2004-12-15,2005,7.53884396522963,0.877304754621293,sci_4mo,-0.15981781558061
che_was,Pierre Shale High,2005-01-15,2005,10.9240642478482,1.03838424569727,sci_4mo,-0.396003701112675
che_was,Pierre Shale High,2005-02-15,2005,8.38699878361118,0.923606580030576,sci_4mo,-0.374032714048063
che_was,Pierre Shale High,2005-03-15,2005,11.3018979638666,1.05315138206914,sci_4mo,-0.471719073232009
che_was,Pierre Shale High,2005-04-15,2005,9.65542032870787,0.984771184636901,sci_4mo,-0.720471278771482
che_was,Pierre Shale High,2005-05-15,2005,34.9347601024184,1.54325776529314,sci_4mo,-0.743256338757447
che_was,Pierre Shale High,2005-06-15,2005,14.2791427396384,1.15470213498776,sci_4mo,-0.796142150539505
che_was,Pierre Shale High,2005-07-15,2005,3.51512715576649,0.545941039753823,sci_4mo,-0.855397411335134
che_was,Pierre Shale High,2005-08-15,2005,9.9790554255371,0.99908943478523,sci_4mo,-0.626880339148256
che_was,Pierre Shale High,2005-09-15,2005,3.65598696135626,0.563004638204812,sci_4mo,-1.00853562657883
che_was,Pierre Shale High,2005-10-15,2006,6.03515068192952,0.780688117766188,sci_4mo,-1.36817121369244
che_was,Pierre Shale High,2005-11-15,2006,7.2365203881129,0.859529790022995,sci_4mo,-1.04769062138483
che_was,Pierre Shale High,2005-12-15,2006,5.46712651110638,0.737759123725048,sci_4mo,-1.54397947435904
che_was,Pierre Shale High,2006-01-15,2006,12.0745466865109,1.08187083505565,sci_4mo,-0.686600197536247
che_was,Pierre Shale High,2006-02-15,2006,7.4591835180402,0.872691292215845,sci_4mo,-0.570054400932192
che_was,Pierre Shale High,2006-03-15,2006,15.4300497105663,1.18836732521998,sci_4mo,-0.482051794338909
che_was,Pierre Shale High,2006-04-15,2006,19.2748686234787,1.28499142660405,sci_4mo,-0.352439618299293
che_was,Pierre Shale High,2006-05-15,2006,6.13279310292303,0.787658313493216,sci_4mo,-1.07252336359408
che_was,Pierre Shale High,2006-06-15,2006,4.07185876833559,0.609792706166564,sci_4mo,-1.21051940270942
che_was,Pierre Shale High,2006-07-15,2006,1.90699893522984,0.280350450558363,sci_4mo,-1.38137219967643
che_was,Pierre Shale High,2006-08-15,2006,3.64248683532325,0.561397990817649,sci_4mo,-1.7169890068422
che_was,Pierre Shale High,2006-09-15,2006,9.4474844252182,0.975316184627436,sci_4mo,-1.9217477981706
che_was,Pierre Shale High,2006-10-15,2007,5.80335606513622,0.763679217536765,sci_4mo,-2.17174691813717
che_was,Pierre Shale High,2006-11-15,2007,7.79628033084035,0.891887446652387,sci_4mo,-1.07151388800535
che_was,Pierre Shale High,2006-12-15,2007,5.73712903176671,0.758694617557899,sci_4mo,-0.909718836727183
che_was,Pierre Shale High,2007-01-15,2007,5.72609119287179,0.75785826024961,sci_4mo,-0.953151851529256
che_was,Pierre Shale High,2007-02-15,2007,4.91638686822309,0.691646049992252,sci_4mo,-0.974653938526228
che_was,Pierre Shale High,2007-03-15,2007,8.7377230821239,0.941398276833698,sci_4mo,-1.12450077641892
che_was,Pierre Shale High,2007-04-15,2007,6.69869461242022,0.825990179139975,sci_4mo,-1.39376880330507
che_was,Pierre Shale High,2007-05-15,2007,5.71165709585536,0.756762126315726,sci_4mo,-1.94765761506622
che_was,Pierre Shale High,2007-06-15,2007,5.60900519413261,0.748885842181399,sci_4mo,-1.47232609544733
che_was,Pierre Shale High,2007-07-15,2007,5.04599050403871,0.702946428891134,sci_4mo,-1.35324076543645
che_was,Pierre Shale High,2007-08-15,2007,22.5367198298333,1.35289070569994,sci_4mo,-0.997634991583979
che_was,Pierre Shale High,2007-09-15,2007,3.94551796621529,0.596104025315476,sci_4mo,-0.886425643365513
che_was,Pierre Shale High,2007-10-15,2008,9.60122170951871,0.982326498450406,sci_4mo,-0.406936647055229
che_was,Pierre Shale High,2007-11-15,2008,4.53159890938447,0.656251463603174,sci_4mo,-0.417786192110387
che_was,Pierre Shale High,2007-12-15,2008,5.05363208481211,0.703603621170746,sci_4mo,-1.54821694134435
che_was,Pierre Shale High,2008-01-15,2008,5.12580256989427,0.709761874486397,sci_4mo,-1.06448303202507
che_was,Pierre Shale High,2008-02-15,2008,5.03275680859971,0.70180594505342,sci_4mo,-1.26900428923524
che_was,Pierre Shale High,2008-03-15,2008,6.3263798158493,0.80115526203051,sci_4mo,-1.32948800826869
che_was,Pierre Shale High,2008-04-15,2008,10.9311114834504,1.03866432357708,sci_4mo,-1.36410782858123
che_was,Pierre Shale High,2008-05-15,2008,49.0300803712299,1.69046260515222,sci_4mo,-0.983983112150866
che_was,Pierre Shale High,2008-06-15,2008,54.1036937746569,1.73322691633003,sci_4mo,-0.517363655713404
che_was,Pierre Shale High,2008-07-15,2008,26.1673197617313,1.41775924146673,sci_4mo,-0.0417120481721003
che_was,Pierre Shale High,2008-08-15,2008,11.0115178944772,1.04184718888624,sci_4mo,0.265483886515489
che_was,Pierre Shale High,2008-09-15,2008,5.62742989444182,0.750310093339956,sci_4mo,0.202497294298045
che_was,Pierre Shale High,2008-10-15,2009,10.1811327837671,1.00779610161269,sci_4mo,0.080018322888841
che_was,Pierre Shale High,2008-11-15,2009,19.8258548993922,1.2972319233583,sci_4mo,0.0839031501811851
che_was,Pierre Shale High,2008-12-15,2009,5.20816182934098,0.716684470279391,sci_4mo,-0.451800514150062
che_was,Pierre Shale High,2009-01-15,2009,6.19392574911028,0.791965994862395,sci_4mo,-0.35881134296786
che_was,Pierre Shale High,2009-02-15,2009,9.66074719784488,0.985010717652702,sci_4mo,-0.355968802442807
che_was,Pierre Shale High,2009-03-15,2009,14.3347564663782,1.15639031910277,sci_4mo,-0.684724892922307
che_was,Pierre Shale High,2009-04-15,2009,156.668736195945,2.19498234010463,sci_4mo,0.249839241807029
che_was,Pierre Shale High,2009-05-15,2009,30.3557550900878,1.48224104028523,sci_4mo,0.332466974726223
che_was,Pierre Shale High,2009-06-15,2009,31.3114621254817,1.49570334798109,sci_4mo,0.13119238523921
che_was,Pierre Shale High,2009-07-15,2009,16.8046851852489,1.22543038091797,sci_4mo,0.257493627294364
che_was,Pierre Shale High,2009-08-15,2009,13.6113534864958,1.13390131274853,sci_4mo,-0.031563569293982
che_was,Pierre Shale High,2009-09-15,2009,7.50499459261854,0.875350383668326,sci_4mo,0.073930558626228
che_was,Pierre Shale High,2009-10-15,2010,25.6375034947752,1.40887573257726,sci_4mo,0.371618376358064
che_was,Pierre Shale High,2009-11-15,2010,12.4463237422126,1.09504109326005,sci_4mo,0.389327642733487
che_was,Pierre Shale High,2009-12-15,2010,7.09648134490249,0.851043065440531,sci_4mo,0.0293309239325094
che_was,Pierre Shale High,2010-01-15,2010,6.89949837385471,0.838817516623317,sci_4mo,-0.00668752836697269
che_was,Pierre Shale High,2010-02-15,2010,8.61166732309594,0.935087244266365,sci_4mo,-0.419470451021606
che_was,Pierre Shale High,2010-03-15,2010,61.8399169410485,1.79126889759739,sci_4mo,-0.0114546477371116
che_was,Pierre Shale High,2010-04-15,2010,50.1090432742837,1.69991611089123,sci_4mo,0.367418483225025
che_was,Pierre Shale High,2010-05-15,2010,185.651355825354,2.26869812525795,sci_4mo,0.986016185700358
che_was,Pierre Shale High,2010-06-15,2010,181.145511873391,2.25802757826696,sci_4mo,1.63320294151475
che_was,Pierre Shale High,2010-07-15,2010,32.8299291316104,1.51626994523973,sci_4mo,1.20060747275867
che_was,Pierre Shale High,2010-08-15,2010,26.4398694759827,1.42225930686503,sci_4mo,1.12610622495901
che_was,Pierre Shale High,2010-09-15,2010,13.0596030525049,1.11592997673028,sci_4mo,0.929577694261502
che_was,Pierre Shale High,2010-10-15,2011,15.6525046175254,1.19458384057506,sci_4mo,0.728917272700807
che_was,Pierre Shale High,2010-11-15,2011,12.2287368052276,1.08738159793141,sci_4mo,0.581681886392169
che_was,Pierre Shale High,2010-12-15,2011,8.85404492278574,0.947141721129215,sci_4mo,0.140778261926998
che_was,Pierre Shale High,2011-01-15,2011,7.81224274401147,0.892775729335072,sci_4mo,-0.0732906442136762
che_was,Pierre Shale High,2011-02-15,2011,24.742680450956,1.39344674630367,sci_4mo,0.118566212452883
che_was,Pierre Shale High,2011-03-15,2011,112.598692696129,2.05153334825819,sci_4mo,0.751901522174666
che_was,Pierre Shale High,2011-04-15,2011,27.8177880001828,1.44432259303532,sci_4mo,0.811962553910807
che_was,Pierre Shale High,2011-05-15,2011,161.933587233764,2.20933693669307,sci_4mo,1.27278851360384
che_was,Pierre Shale High,2011-06-15,2011,115.913299111971,2.06413326684881,sci_4mo,1.34428095886003
che_was,Pierre Shale High,2011-07-15,2011,31.4544445923974,1.4976820210236,sci_4mo,0.794320839112757
che_was,Pierre Shale High,2011-08-15,2011,20.5821732809023,1.31349123019664,sci_4mo,0.919044752993277
che_was,Pierre Shale High,2011-09-15,2011,14.1598208709692,1.15105775933951,sci_4mo,0.789596903537008
che_was,Pierre Shale High,2011-10-15,2012,12.0125649757933,1.07963574977564,sci_4mo,0.612796244478438
che_was,Pierre Shale High,2011-11-15,2012,14.8406574157286,1.17145313987153,sci_4mo,0.518672870915919
che_was,Pierre Shale High,2011-12-15,2012,13.6495613903628,1.13511869615292,sci_4mo,0.320730674736444
che_was,Pierre Shale High,2012-01-15,2012,13.2114440926876,1.12095029128659,sci_4mo,0.283628284351187
che_was,Pierre Shale High,2012-02-15,2012,14.173404927519,1.15147419489086,sci_4mo,0.349854871667573
che_was,Pierre Shale High,2012-03-15,2012,13.8125817801955,1.14027486236547,sci_4mo,0.104190451978497
che_was,Pierre Shale High,2012-04-15,2012,14.511644910207,1.16171664296406,sci_4mo,-0.226472570637632
che_was,Pierre Shale High,2012-05-15,2012,14.5054184369842,1.16153026138771,sci_4mo,-0.647845189714288
che_was,Pierre Shale High,2012-06-15,2012,10.7451097469955,1.03121085559025,sci_4mo,-0.916482060541022
che_was,Pierre Shale High,2012-07-15,2012,4.25466236172606,0.628865101375401,sci_4mo,-0.962734875336808
che_was,Pierre Shale High,2012-08-15,2012,3.97786732482271,0.599650293856721,sci_4mo,-1.07392259291163
che_was,Pierre Shale High,2012-09-15,2012,3.86041339812036,0.586633814233722,sci_4mo,-1.41819976023416
che_was,Pierre Shale High,2012-10-15,2013,7.18818031418336,0.856618962770916,sci_4mo,-1.86530193987135
che_was,Pierre Shale High,2012-11-15,2013,8.60258031103868,0.934628735751337,sci_4mo,-1.97128468437147
che_was,Pierre Shale High,2012-12-15,2013,6.7466667583866,0.829089259352268,sci_4mo,-1.15265671696489
che_was,Pierre Shale High,2013-01-15,2013,7.18138779794033,0.856208379443806,sci_4mo,-0.6711316528523
che_was,Pierre Shale High,2013-02-15,2013,13.0279551829262,1.11487625589212,sci_4mo,-0.406203321024018
che_was,Pierre Shale High,2013-03-15,2013,13.1757833824117,1.11977644616499,sci_4mo,-0.447550387666754
che_was,Pierre Shale High,2013-04-15,2013,38.5199067797901,1.58568522743817,sci_4mo,-0.138653568679838
che_was,Pierre Shale High,2013-05-15,2013,12.8709692160058,1.10961125159082,sci_4mo,-0.380786859541122
che_was,Pierre Shale High,2013-06-15,2013,20.6997121140577,1.31596430544988,sci_4mo,-0.589529919697083
che_was,Pierre Shale High,2013-07-15,2013,7.27053957363006,0.861566642654706,sci_4mo,-0.558776593065287
che_was,Pierre Shale High,2013-08-15,2013,20.9421766417827,1.32102181843108,sci_4mo,-0.428217419258045
che_was,Pierre Shale High,2013-09-15,2013,11.5917685945378,1.06414970276691,sci_4mo,-0.0312248966111756
che_was,Pierre Shale High,2013-10-15,2014,169.527620393469,2.22924046600365,sci_4mo,0.850001781231188
che_was,Pierre Shale High,2013-11-15,2014,23.5406254284017,1.37181799701614,sci_4mo,1.16779044050523
che_was,Pierre Shale High,2013-12-15,2014,13.5103148073808,1.1306654687493,sci_4mo,1.34057523035687
che_was,Pierre Shale High,2014-01-15,2014,14.2073967868214,1.15251450968761,sci_4mo,1.55935636103223
che_was,Pierre Shale High,2014-02-15,2014,11.7523266972323,1.07012385569176,sci_4mo,0.480724587084276
che_was,Pierre Shale High,2014-03-15,2014,29.6748053367244,1.47238787871462,sci_4mo,0.348372864994283
che_was,Pierre Shale High,2014-04-15,2014,37.0196097546115,1.56843183628852,sci_4mo,0.366015439518529
che_was,Pierre Shale High,2014-05-15,2014,74.83569864302,1.87410881745323,sci_4mo,0.460099692736498
che_was,Pierre Shale High,2014-06-15,2014,70.6745182860886,1.84926285704261,sci_4mo,0.442310597777208
che_was,Pierre Shale High,2014-07-15,2014,34.229187477674,1.5343965901063,sci_4mo,0.526976376738448
che_was,Pierre Shale High,2014-08-15,2014,25.9474120483633,1.41409404853658,sci_4mo,0.694482251362564
che_was,Pierre Shale High,2014-09-15,2014,36.7397297832478,1.56513595779244,sci_4mo,0.953693860336314
che_was,Pierre Shale High,2014-10-15,2015,36.3238296741174,1.56019163056096,sci_4mo,1.14374469111543
che_was,Pierre Shale High,2014-11-15,2015,16.7927982818236,1.22512307118836,sci_4mo,1.0690564313385
che_was,Pierre Shale High,2014-12-15,2015,14.2787182073732,1.15468922281479,sci_4mo,1.12493801377314
che_was,Pierre Shale High,2015-01-15,2015,15.4325969041574,1.18843901266385,sci_4mo,0.859187053643146
che_was,Pierre Shale High,2015-02-15,2015,17.2740965756152,1.23739534331195,sci_4mo,0.552842454806608
che_was,Pierre Shale High,2015-03-15,2015,18.5121539558398,1.26745695342129,sci_4mo,0.367959239381523
che_was,Pierre Shale High,2015-04-15,2015,17.691221763568,1.24775782651365,sci_4mo,0.0887850104189487
che_was,Pierre Shale High,2015-05-15,2015,264.335863984579,2.4221560903884,sci_4mo,0.603506552122777
che_was,Pierre Shale High,2015-06-15,2015,490.800676303484,2.69090515249561,sci_4mo,1.19564879140267
che_was,Pierre Shale High,2015-07-15,2015,137.956004895879,2.13974060902967,sci_4mo,1.9196318661051
che_was,Pierre Shale High,2015-08-15,2015,39.6114075357425,1.59782027472303,sci_4mo,1.87977805302485
che_was,Pierre Shale High,2015-09-15,2015,24.0222997364854,1.38061458154551,sci_4mo,1.58833425770768
che_was,Pierre Shale High,2015-10-15,2016,27.0265730664742,1.43179098122691,sci_4mo,1.35662411332471
che_was,Pierre Shale High,2015-11-15,2016,20.7804298487457,1.31765452681151,sci_4mo,1.0522631345798
che_was,Pierre Shale High,2015-12-15,2016,21.8387887858623,1.33922854803438,sci_4mo,1.09763548713785
che_was,Pierre Shale High,2016-01-15,2016,25.0533470978748,1.39886575531431,sci_4mo,1.19185456523701
che_was,Pierre Shale High,2016-02-15,2016,27.2086534911095,1.43470704983376,sci_4mo,1.16615624029911
che_was,Pierre Shale High,2016-03-15,2016,25.432878942954,1.40539552408723,sci_4mo,1.00963928898293
che_was,Pierre Shale High,2016-04-15,2016,36.8274664513869,1.56617184255762,sci_4mo,0.831792711558223
che_was,Pierre Shale High,2016-05-15,2016,24.5031532821896,1.38922197681084,sci_4mo,0.314591305913922
che_was,Pierre Shale High,2016-06-15,2016,15.0047249851487,1.17622803984572,sci_4mo,-0.363199909005521
che_was,Pierre Shale High,2016-07-15,2016,22.9187988685036,1.36019185332808,sci_4mo,-0.249929243111433
che_was,Pierre Shale High,2016-08-15,2016,12.4438897572255,1.0949561549567,sci_4mo,-0.203843767003314
che_was,Pierre Shale High,2016-09-15,2016,10.925847283362,1.03845512584572,sci_4mo,0.0363640217420527
che_was,Pierre Shale High,2016-10-15,2017,9.68273190443504,0.985997907270347,sci_4mo,0.264115011251232
che_was,Pierre Shale High,2016-11-15,2017,10.7635344473047,1.03195490505798,sci_4mo,0.127474754794513
che_was,Pierre Shale High,2016-12-15,2017,7.3673329300932,0.867310296084731,sci_4mo,-0.285514462027949
che_was,Pierre Shale High,2017-01-15,2017,9.28961502686984,0.967997716666368,sci_4mo,-0.322142249405676
che_was,Pierre Shale High,2017-02-15,2017,12.0004961299686,1.07919920121876,sci_4mo,-0.216641503671381
che_was,Pierre Shale High,2017-03-15,2017,13.1333301558928,1.11837486203395,sci_4mo,-0.348311248604079
che_was,Pierre Shale High,2017-04-15,2017,22.1526313384411,1.34542532008015,sci_4mo,-0.281004700738792
che_was,Pierre Shale High,2017-05-15,2017,14.7873078610699,1.16988911466596,sci_4mo,-0.563965338557297
che_was,Pierre Shale High,2017-06-15,2017,8.5613440770133,0.932541951523782,sci_4mo,-0.881224588950048
che_was,Pierre Shale High,2017-07-15,2017,5.87552655021838,0.769046793089682,sci_4mo,-0.860612582146104
che_was,Pierre Shale High,2017-08-15,2017,10.7984026973522,1.03335951928052,sci_4mo,-0.81084340120924
che_was,Pierre Shale High,2017-09-15,2017,7.18475575391083,0.856412008861095,sci_4mo,-0.726861535115717
che_was,Pierre Shale High,2017-10-15,2018,8.44734301273449,0.926720129498528,sci_4mo,-0.45430552250124
che_was,Pierre Shale High,2017-11-15,2018,10.2081613379842,1.00894752537028,sci_4mo,-0.158610550465301
che_was,Pierre Shale High,2017-12-15,2018,6.35439894535179,0.803074477460896,sci_4mo,-0.656024423639268
che_was,Pierre Shale High,2018-01-15,2018,6.32807794491006,0.801271819863175,sci_4mo,-0.612334298450187
che_was,Pierre Shale High,2018-02-15,2018,6.3499413565673,0.802769714483027,sci_4mo,-0.691665419525187
che_was,Pierre Shale High,2018-03-15,2018,27.3475194589572,1.43691794002437,sci_4mo,-0.514262167816177
che_was,Pierre Shale High,2018-04-15,2018,29.6620127644667,1.47220061745577,sci_4mo,-0.279144804595554
che_was,Pierre Shale High,2018-05-15,2018,55.5126880606688,1.74439225744627,sci_4mo,0.0483621655891416
che_was,Pierre Shale High,2018-06-15,2018,119.356963336431,2.07684776100822,sci_4mo,0.416828266446852
che_was,Pierre Shale High,2018-07-15,2018,49.5412172185177,1.69496667291577,sci_4mo,0.635524366269689
che_was,Pierre Shale High,2018-08-15,2018,32.9700247791229,1.51811927354389,sci_4mo,0.891670873092659
che_was,Pierre Shale High,2018-09-15,2018,14.354596274238,1.15699098238904,sci_4mo,0.99355821018807
lwr_mar,Sand Hills,1988-10-15,1989,32.7872567315383,1.51570508131728,sci_4mo,
lwr_mar,Sand Hills,1988-11-15,1989,44.7768595041322,1.6510536303807,sci_4mo,
lwr_mar,Sand Hills,1988-12-15,1989,46.0317248733671,1.66305724882294,sci_4mo,
lwr_mar,Sand Hills,1989-01-15,1989,25.5171954145561,1.40683293952735,sci_4mo,-0.892417333111843
lwr_mar,Sand Hills,1989-02-15,1989,19.7638724911452,1.29587204332653,sci_4mo,-1.49472734736526
lwr_mar,Sand Hills,1989-03-15,1989,135.683817648627,2.13252805455008,sci_4mo,-1.2939311059777
lwr_mar,Sand Hills,1989-04-15,1989,76.9462809917356,1.88618763412463,sci_4mo,-1.53307901654256
lwr_mar,Sand Hills,1989-05-15,1989,59.3121834177553,1.77314391170538,sci_4mo,-1.52656687389638
lwr_mar,Sand Hills,1989-06-15,1989,26.2190082644628,1.41861626045029,sci_4mo,-1.28601365123901
lwr_mar,Sand Hills,1989-07-15,1989,13.8563049853372,1.14164743385278,sci_4mo,-1.73487614299962
lwr_mar,Sand Hills,1989-08-15,1989,13.5323913623034,1.13137454927194,sci_4mo,-1.8201699932664
lwr_mar,Sand Hills,1989-09-15,1989,23.9132231404959,1.37863811638312,sci_4mo,-1.70246709310646
lwr_mar,Sand Hills,1989-10-15,1990,30.3039189549454,1.48149879584393,sci_4mo,-1.94764224003694
lwr_mar,Sand Hills,1989-11-15,1990,42.2107438016529,1.62542300498804,sci_4mo,-1.85701166263854
lwr_mar,Sand Hills,1989-12-15,1990,25.4092242068782,1.40499140539609,sci_4mo,-1.80287458516978
lwr_mar,Sand Hills,1990-01-15,1990,35.6304985337243,1.55182189894183,sci_4mo,-1.25903040350592
lwr_mar,Sand Hills,1990-02-15,1990,43.7514757969303,1.64099270695041,sci_4mo,-1.14445685658144
lwr_mar,Sand Hills,1990-03-15,1990,70.3972274060251,1.84755555479587,sci_4mo,-1.37751456218584
lwr_mar,Sand Hills,1990-04-15,1990,57.4214876033058,1.75907443945861,sci_4mo,-1.41337534190191
lwr_mar,Sand Hills,1990-05-15,1990,96.1663556384964,1.98302315814779,sci_4mo,-1.31141486017139
lwr_mar,Sand Hills,1990-06-15,1990,186.061983471074,2.2696576463423,sci_4mo,-0.45572784081342
lwr_mar,Sand Hills,1990-07-15,1990,38.2577979205545,1.58271996886758,sci_4mo,-0.161318492808799
lwr_mar,Sand Hills,1990-08-15,1990,61.3996267661957,1.78816573117579,sci_4mo,0.453807449915988
lwr_mar,Sand Hills,1990-09-15,1990,20.7148760330579,1.31628233863262,sci_4mo,0.228315146132895
lwr_mar,Sand Hills,1990-10-15,1991,31.5635830445215,1.49918629771032,sci_4mo,-0.327659711695655
lwr_mar,Sand Hills,1990-11-15,1991,41.3925619834711,1.6169223077936,sci_4mo,-0.421776075394711
lwr_mar,Sand Hills,1990-12-15,1991,32.2833910957078,1.50897914738838,sci_4mo,-1.60084085915458
lwr_mar,Sand Hills,1991-01-15,1991,16.5195947747268,1.21799938988155,sci_4mo,-1.75017474347755
lwr_mar,Sand Hills,1991-02-15,1991,71.9628099173554,1.85710811281382,sci_4mo,-1.18183124283401
lwr_mar,Sand Hills,1991-03-15,1991,89.2202079445481,1.9504632311121,sci_4mo,-1.23667103507402
lwr_mar,Sand Hills,1991-04-15,1991,81.2603305785124,1.90987858476533,sci_4mo,-1.20471801263888
lwr_mar,Sand Hills,1991-05-15,1991,99.0815782458011,1.99599291573761,sci_4mo,-0.584582031891003
lwr_mar,Sand Hills,1991-06-15,1991,129.272727272727,2.11150691123552,sci_4mo,-0.30701178399059
lwr_mar,Sand Hills,1991-07-15,1991,94.762729938683,1.97663756345035,sci_4mo,0.323939481434937
lwr_mar,Sand Hills,1991-08-15,1991,60.3918954945348,1.78097866083697,sci_4mo,0.729844800482716
lwr_mar,Sand Hills,1991-09-15,1991,29.0826446280992,1.46363389651874,sci_4mo,0.742008571255732
lwr_mar,Sand Hills,1991-10-15,1992,34.7667288723007,1.54116383075978,sci_4mo,0.558411833541144
lwr_mar,Sand Hills,1991-11-15,1992,58.4256198347108,1.76660332849887,sci_4mo,0.243351674426165
lwr_mar,Sand Hills,1991-12-15,1992,36.6022394028259,1.56350765726703,sci_4mo,-0.41880759672939
lwr_mar,Sand Hills,1992-01-15,1992,35.9544121567582,1.55575219257027,sci_4mo,-0.505238731192762
lwr_mar,Sand Hills,1992-02-15,1992,57.1316614420063,1.75687685393283,sci_4mo,-0.453106187805659
lwr_mar,Sand Hills,1992-03-15,1992,85.6211676886164,1.93258114638155,sci_4mo,-0.80371315577692
lwr_mar,Sand Hills,1992-04-15,1992,64.9710743801653,1.81272004844182,sci_4mo,-1.0168087803475
lwr_mar,Sand Hills,1992-05-15,1992,40.9570781125033,1.61232896640334,sci_4mo,-1.4862575522499
lwr_mar,Sand Hills,1992-06-15,1992,41.2066115702479,1.6149669038513,sci_4mo,-1.56873280277779
lwr_mar,Sand Hills,1992-07-15,1992,35.9544121567582,1.55575219257027,sci_4mo,-1.31800442367515
lwr_mar,Sand Hills,1992-08-15,1992,37.7179418821648,1.57654798699199,sci_4mo,-0.91609797935563
lwr_mar,Sand Hills,1992-09-15,1992,34.3264462809917,1.53562884448481,sci_4mo,-0.557145287725084
lwr_mar,Sand Hills,1992-10-15,1993,35.9184217541989,1.55531724563165,sci_4mo,-0.270914035592348
lwr_mar,Sand Hills,1992-11-15,1993,49.4256198347107,1.69395212440163,sci_4mo,-0.130929646039523
lwr_mar,Sand Hills,1992-12-15,1993,26.9928019194882,1.43124796773598,sci_4mo,-0.7250641235018
lwr_mar,Sand Hills,1993-01-15,1993,26.3089842708611,1.42010408130214,sci_4mo,-1.1795491968744
lwr_mar,Sand Hills,1993-02-15,1993,95.7511806375443,1.98114413764024,sci_4mo,-0.642108623264179
lwr_mar,Sand Hills,1993-03-15,1993,220.189282857905,2.34279617699294,sci_4mo,-0.224829617403412
lwr_mar,Sand Hills,1993-04-15,1993,121.946280991736,2.08616856012826,sci_4mo,0.168021059071805
lwr_mar,Sand Hills,1993-05-15,1993,94.5827779258864,1.97581206523203,sci_4mo,0.427808623528429
lwr_mar,Sand Hills,1993-06-15,1993,87.5454545454546,1.94223360196631,sci_4mo,0.239302716491349
lwr_mar,Sand Hills,1993-07-15,1993,54.1655558517729,1.73372320427415,sci_4mo,0.0113377651242279
lwr_mar,Sand Hills,1993-08-15,1993,32.4273527059451,1.51091149532335,sci_4mo,-0.059578405555216
lwr_mar,Sand Hills,1993-09-15,1993,41.504132231405,1.61809133806045,sci_4mo,0.038222600421171
lwr_mar,Sand Hills,1993-10-15,1994,65.6464942681952,1.81721153833668,sci_4mo,0.431550016426717
lwr_mar,Sand Hills,1993-11-15,1994,75.2355371900826,1.8764230262297,sci_4mo,0.739646213146828
lwr_mar,Sand Hills,1993-12-15,1994,90.9117568648361,1.9586200505636,sci_4mo,1.33061208205917
lwr_mar,Sand Hills,1994-01-15,1994,43.7643295121301,1.641120279281,sci_4mo,1.08163883707094
lwr_mar,Sand Hills,1994-02-15,1994,110.813164108619,2.0445913557005,sci_4mo,0.914543079274485
lwr_mar,Sand Hills,1994-03-15,1994,392.043455078646,2.59333420797684,sci_4mo,1.45283897480041
lwr_mar,Sand Hills,1994-04-15,1994,100.747933884298,2.00323614849206,sci_4mo,0.86158168445254
lwr_mar,Sand Hills,1994-05-15,1994,86.1610237270062,1.93531085041468,sci_4mo,0.714676974123223
lwr_mar,Sand Hills,1994-06-15,1994,90.7066115702479,1.95763894377262,sci_4mo,0.456730558620012
lwr_mar,Sand Hills,1994-07-15,1994,118.66035723807,2.07430565148744,sci_4mo,0.294981146703337
lwr_mar,Sand Hills,1994-08-15,1994,31.7435350573181,1.5016552894761,sci_4mo,0.279637294661986
lwr_mar,Sand Hills,1994-09-15,1994,29.1198347107438,1.46418890551684,sci_4mo,0.281143700311932
lwr_mar,Sand Hills,1994-10-15,1995,53.049853372434,1.72468418786732,sci_4mo,0.562134306760262
lwr_mar,Sand Hills,1994-11-15,1995,51.8801652892562,1.71500135106851,sci_4mo,-0.0425847638654243
lwr_mar,Sand Hills,1994-12-15,1995,65.1066382298054,1.8136252712041,sci_4mo,0.402902720473712
lwr_mar,Sand Hills,1995-01-15,1995,68.1658224473474,1.83356667901154,sci_4mo,0.725905474207973
lwr_mar,Sand Hills,1995-02-15,1995,90.4117473435655,1.95622486272127,sci_4mo,0.608131183458795
lwr_mar,Sand Hills,1995-03-15,1995,70.9370834444148,1.85087332862373,sci_4mo,0.215755352108578
lwr_mar,Sand Hills,1995-04-15,1995,169.214876033058,2.22843854011601,sci_4mo,0.227686476894863
lwr_mar,Sand Hills,1995-05-15,1995,209.752066115703,2.32170624744224,sci_4mo,0.38463502424584
lwr_mar,Sand Hills,1995-06-15,1995,282.830578512397,2.45152636184791,sci_4mo,1.04633643239443
lwr_mar,Sand Hills,1995-07-15,1995,128.66568914956,2.10946275048138,sci_4mo,1.76071959920447
lwr_mar,Sand Hills,1995-08-15,1995,64.3508397760597,1.80855421880418,sci_4mo,1.7140459000351
lwr_mar,Sand Hills,1995-09-15,1995,39.0495867768595,1.59161644252883,sci_4mo,1.80546753164527
lwr_mar,Sand Hills,1995-10-15,1996,65.5385230605172,1.8164966501392,sci_4mo,1.42549710014242
