sta,date,prcp,spi_1mo,spi_2mo,spi_3mo,spi_4mo,spi_6mo,spi_9mo,spi_12mo,spi_24mo
COT,2007-10-15,442,0.68231898483146,0.468152330611531,0.687863555302445,0.0204069904834796,-0.646009781295209,-0.394573896243125,-0.552009233722692,-1.2897066294278
COT,2007-11-15,6,-1.72423816297916,0.243513858129674,0.128405811657374,0.473576059690912,-0.843938229222357,-0.610182567613693,-0.712954473993862,-1.36934517310195
COT,2007-12-15,104,0.304151700888557,-0.781092486912716,0.261297868922326,0.158963436481638,-0.180307847918001,-0.872690904262666,-0.695348594063618,-1.51349908916323
COT,2008-01-15,67,-0.0969433175064333,-0.0548906469921518,-0.9154549893734,0.172120211475494,0.395578393462793,-0.83172128126891,-0.58097307648533,-1.45411813870365
COT,2008-02-15,121,0.248994206211938,-0.0123189692066197,0.0518363088616914,-0.654857256677988,0.0120879465051705,-0.856328108090039,-0.638730642213573,-1.41580139345971
COT,2008-03-15,150,-0.372848226245622,-0.309418434779852,-0.434779210024585,-0.378220169703748,-0.208009569684202,-0.457444158702186,-1.03268618955771,-1.68344040982862
COT,2008-04-15,350,-0.214213052322471,-0.617978915710718,-0.588299013843753,-0.628740122436508,-0.914006599556762,0.0280195688852977,-1.06139803734661,-1.74977648554243
COT,2008-05-15,1411,1.37563636182858,1.16147193461102,0.993649968746577,0.94338979834147,0.860668643002603,0.632232919791092,-0.202130908628337,-0.697158277082755
COT,2008-06-15,976,0.518834378047104,1.16549304205298,0.999183569930188,0.935245214434763,0.856194157860429,0.791355883597671,0.457320787687125,-0.0336190795512719
COT,2008-07-15,998,1.28048743023912,1.08548580019398,1.5618014412104,1.40876458361791,1.34433433813861,1.12524593670943,1.18600235204425,0.510423547344567
COT,2008-08-15,475,0.454690335110067,1.24664442983063,1.09398243050305,1.5521609899339,1.3933288554895,1.29975560975882,1.12126339916286,0.425046709233051
COT,2008-09-15,149,-0.262187566599152,-0.0284291807825496,0.86570355234079,0.92396754728417,1.23899350830444,1.16606646466651,1.07104836688983,0.165394060363154
COT,2008-10-15,289,0.255232596550089,-0.218884123443916,-0.02818686654694,0.705734557756741,1.29867103715572,1.10760243628336,0.953685745021907,0.270590586782831
COT,2008-11-15,521,2.22977126210784,1.18263504303025,0.596474032593298,0.631506424322383,1.28190847737447,1.42819779022767,1.37737758748221,0.570231959902138
COT,2008-12-15,209,1.12368778260888,2.27822974057238,1.3122608128089,0.776593777747183,1.30455522700734,1.52726732659602,1.43877233325901,0.662463314175477
COT,2009-01-15,98,0.268027546251029,0.864886900608805,2.12697926660417,1.24997491056492,0.757997175185119,1.64131011855474,1.43227294025788,0.688259983435038
COT,2009-02-15,297,1.35080061360983,1.04783596447842,1.26409370473715,2.1359622790621,1.01319258322318,1.48815810890388,1.5821494920635,0.787919741153368
COT,2009-03-15,415,0.99140155387255,1.36638011545036,1.22602819502963,1.41859496133205,1.68928470522333,1.64334738993733,1.6982123227781,0.739109422794606
COT,2009-04-15,528,0.423612201031274,0.844321092724839,1.20383634973713,1.08726682227696,1.77470978610028,1.14009260305978,1.95976248833344,0.809236522835978
COT,2009-05-15,80,-2.43568127754796,-1.35185610133788,-0.873193612653011,-0.462735293552641,-0.258541967534105,0.107259307119746,0.907126361470108,0.487633134021828
COT,2009-06-15,540,-0.391233454068048,-1.5429869631988,-1.25413957844449,-0.990694494638799,-0.669480925505038,0.0254120357667204,0.400491638398413,0.58334817359242
COT,2009-07-15,730,0.78449434149806,0.0962306477762905,-0.900520775781599,-0.739511492686513,-0.301599009532214,0.323616031379551,0.149106425993503,0.919897644907708
COT,2009-08-15,301,-0.202257268645049,0.400801446208606,-0.0999298406067262,-0.988640363454859,-0.65864117019034,-0.279112067893797,-0.0245339602625952,0.753677918985069
COT,2009-09-15,80,-0.67993736080923,-0.826081879789776,-0.126463456624444,-0.527059840387902,-1.22074728144095,-0.721697810152637,-0.00629380236279389,0.675693770154533
COT,2009-10-15,990,1.71090399136507,1.0462655597576,0.752123210920009,0.969486410720409,-0.309701757908031,0.224198346215206,0.684525313048135,1.04926609230707
COT,2009-11-15,38,-0.761754518972817,1.61788171582532,0.878885201892798,0.592806978539629,0.39184784397096,-0.0813455056114666,0.236197239536439,1.07832572701426
COT,2009-12-15,259,1.42337936253327,0.577465202157305,1.76020600305271,1.09719107242881,1.01026886021606,-0.109764412771877,0.273900541938472,1.20967126255327
COT,2010-01-15,79,0.0552635111231777,1.03337149141427,0.382227151906755,1.64572843279283,0.766686890270887,-0.249279953472253,0.259711421012312,1.19910921643204
