date,name,sta_id,year,month,prcp
1994-11-22,"GORDON 6 N, NE US",USC00253355,1994,11,0
1994-11-21,"GORDON 6 N, NE US",USC00253355,1994,11,0
1994-11-20,"GORDON 6 N, NE US",USC00253355,1994,11,0
1994-11-19,"GORDON 6 N, NE US",USC00253355,1994,11,0
1994-11-18,"GORDON 6 N, NE US",USC00253355,1994,11,30
1994-11-17,"GORDON 6 N, NE US",USC00253355,1994,11,0
1994-11-16,"GORDON 6 N, NE US",USC00253355,1994,11,0
1994-11-15,"GORDON 6 N, NE US",USC00253355,1994,11,0
1994-11-14,"GORDON 6 N, NE US",USC00253355,1994,11,0
1994-11-13,"GORDON 6 N, NE US",USC00253355,1994,11,0
1994-11-12,"GORDON 6 N, NE US",USC00253355,1994,11,0
1994-11-11,"GORDON 6 N, NE US",USC00253355,1994,11,0
1994-11-10,"GORDON 6 N, NE US",USC00253355,1994,11,0
1994-11-09,"GORDON 6 N, NE US",USC00253355,1994,11,74
1994-11-08,"GORDON 6 N, NE US",USC00253355,1994,11,0
1994-11-07,"GORDON 6 N, NE US",USC00253355,1994,11,0
1994-11-06,"GORDON 6 N, NE US",USC00253355,1994,11,0
1994-11-05,"GORDON 6 N, NE US",USC00253355,1994,11,0
1994-11-04,"GORDON 6 N, NE US",USC00253355,1994,11,0
1994-11-03,"GORDON 6 N, NE US",USC00253355,1994,11,0
1994-11-02,"GORDON 6 N, NE US",USC00253355,1994,11,0
1994-11-01,"GORDON 6 N, NE US",USC00253355,1994,11,0
1994-10-31,"GORDON 6 N, NE US",USC00253355,1994,10,0
1994-10-30,"GORDON 6 N, NE US",USC00253355,1994,10,0
1994-10-29,"GORDON 6 N, NE US",USC00253355,1994,10,0
1994-10-28,"GORDON 6 N, NE US",USC00253355,1994,10,0
1994-10-27,"GORDON 6 N, NE US",USC00253355,1994,10,0
1994-10-26,"GORDON 6 N, NE US",USC00253355,1994,10,0
1994-10-25,"GORDON 6 N, NE US",USC00253355,1994,10,0
1994-10-24,"GORDON 6 N, NE US",USC00253355,1994,10,0
1994-10-23,"GORDON 6 N, NE US",USC00253355,1994,10,0
1994-10-22,"GORDON 6 N, NE US",USC00253355,1994,10,3
1994-10-21,"GORDON 6 N, NE US",USC00253355,1994,10,0
1994-10-20,"GORDON 6 N, NE US",USC00253355,1994,10,0
1994-10-19,"GORDON 6 N, NE US",USC00253355,1994,10,0
1994-10-18,"GORDON 6 N, NE US",USC00253355,1994,10,127
1994-10-17,"GORDON 6 N, NE US",USC00253355,1994,10,0
1994-10-16,"GORDON 6 N, NE US",USC00253355,1994,10,89
1994-10-15,"GORDON 6 N, NE US",USC00253355,1994,10,0
1994-10-14,"GORDON 6 N, NE US",USC00253355,1994,10,0
1994-10-13,"GORDON 6 N, NE US",USC00253355,1994,10,0
1994-10-12,"GORDON 6 N, NE US",USC00253355,1994,10,0
1994-10-11,"GORDON 6 N, NE US",USC00253355,1994,10,0
1994-10-10,"GORDON 6 N, NE US",USC00253355,1994,10,0
1994-10-09,"GORDON 6 N, NE US",USC00253355,1994,10,0
1994-10-08,"GORDON 6 N, NE US",USC00253355,1994,10,0
1994-10-07,"GORDON 6 N, NE US",USC00253355,1994,10,279
1994-10-06,"GORDON 6 N, NE US",USC00253355,1994,10,160
1994-10-05,"GORDON 6 N, NE US",USC00253355,1994,10,0
1994-10-04,"GORDON 6 N, NE US",USC00253355,1994,10,0
1994-10-03,"GORDON 6 N, NE US",USC00253355,1994,10,76
1994-10-02,"GORDON 6 N, NE US",USC00253355,1994,10,51
1994-10-01,"GORDON 6 N, NE US",USC00253355,1994,10,0
1994-09-30,"GORDON 6 N, NE US",USC00253355,1994,9,0
1994-09-29,"GORDON 6 N, NE US",USC00253355,1994,9,0
1994-09-28,"GORDON 6 N, NE US",USC00253355,1994,9,0
1994-09-27,"GORDON 6 N, NE US",USC00253355,1994,9,0
1994-09-26,"GORDON 6 N, NE US",USC00253355,1994,9,0
1994-09-25,"GORDON 6 N, NE US",USC00253355,1994,9,0
1994-09-24,"GORDON 6 N, NE US",USC00253355,1994,9,0
1994-09-23,"GORDON 6 N, NE US",USC00253355,1994,9,0
1994-09-22,"GORDON 6 N, NE US",USC00253355,1994,9,41
1994-09-21,"GORDON 6 N, NE US",USC00253355,1994,9,0
1994-09-20,"GORDON 6 N, NE US",USC00253355,1994,9,0
1994-09-19,"GORDON 6 N, NE US",USC00253355,1994,9,0
1994-09-18,"GORDON 6 N, NE US",USC00253355,1994,9,0
1994-09-17,"GORDON 6 N, NE US",USC00253355,1994,9,0
1994-09-16,"GORDON 6 N, NE US",USC00253355,1994,9,3
1994-09-15,"GORDON 6 N, NE US",USC00253355,1994,9,23
1994-09-14,"GORDON 6 N, NE US",USC00253355,1994,9,28
1994-09-13,"GORDON 6 N, NE US",USC00253355,1994,9,0
1994-09-12,"GORDON 6 N, NE US",USC00253355,1994,9,0
1994-09-11,"GORDON 6 N, NE US",USC00253355,1994,9,0
1994-09-10,"GORDON 6 N, NE US",USC00253355,1994,9,0
1994-09-09,"GORDON 6 N, NE US",USC00253355,1994,9,0
1994-09-08,"GORDON 6 N, NE US",USC00253355,1994,9,0
1994-09-07,"GORDON 6 N, NE US",USC00253355,1994,9,0
1994-09-06,"GORDON 6 N, NE US",USC00253355,1994,9,0
1994-09-05,"GORDON 6 N, NE US",USC00253355,1994,9,0
1994-09-04,"GORDON 6 N, NE US",USC00253355,1994,9,25
1994-09-03,"GORDON 6 N, NE US",USC00253355,1994,9,0
1994-09-02,"GORDON 6 N, NE US",USC00253355,1994,9,5
1994-09-01,"GORDON 6 N, NE US",USC00253355,1994,9,66
1994-08-31,"GORDON 6 N, NE US",USC00253355,1994,8,0
1994-08-30,"GORDON 6 N, NE US",USC00253355,1994,8,0
1994-08-29,"GORDON 6 N, NE US",USC00253355,1994,8,0
1994-08-28,"GORDON 6 N, NE US",USC00253355,1994,8,0
1994-08-27,"GORDON 6 N, NE US",USC00253355,1994,8,0
1994-08-26,"GORDON 6 N, NE US",USC00253355,1994,8,0
1994-08-25,"GORDON 6 N, NE US",USC00253355,1994,8,0
1994-08-24,"GORDON 6 N, NE US",USC00253355,1994,8,0
1994-08-23,"GORDON 6 N, NE US",USC00253355,1994,8,0
1994-08-22,"GORDON 6 N, NE US",USC00253355,1994,8,0
1994-08-21,"GORDON 6 N, NE US",USC00253355,1994,8,0
1994-08-20,"GORDON 6 N, NE US",USC00253355,1994,8,0
1994-08-19,"GORDON 6 N, NE US",USC00253355,1994,8,0
1994-08-18,"GORDON 6 N, NE US",USC00253355,1994,8,0
1994-08-17,"GORDON 6 N, NE US",USC00253355,1994,8,0
1994-08-16,"GORDON 6 N, NE US",USC00253355,1994,8,0
1994-08-15,"GORDON 6 N, NE US",USC00253355,1994,8,0
1994-08-14,"GORDON 6 N, NE US",USC00253355,1994,8,0
1994-08-13,"GORDON 6 N, NE US",USC00253355,1994,8,0
1994-08-12,"GORDON 6 N, NE US",USC00253355,1994,8,0
1994-08-11,"GORDON 6 N, NE US",USC00253355,1994,8,0
1994-08-10,"GORDON 6 N, NE US",USC00253355,1994,8,0
1994-08-09,"GORDON 6 N, NE US",USC00253355,1994,8,0
1994-08-08,"GORDON 6 N, NE US",USC00253355,1994,8,46
1994-08-07,"GORDON 6 N, NE US",USC00253355,1994,8,0
1994-08-06,"GORDON 6 N, NE US",USC00253355,1994,8,0
1994-08-05,"GORDON 6 N, NE US",USC00253355,1994,8,0
1994-08-04,"GORDON 6 N, NE US",USC00253355,1994,8,0
1994-08-03,"GORDON 6 N, NE US",USC00253355,1994,8,53
1994-08-02,"GORDON 6 N, NE US",USC00253355,1994,8,0
1994-08-01,"GORDON 6 N, NE US",USC00253355,1994,8,0
1994-07-31,"GORDON 6 N, NE US",USC00253355,1994,7,0
1994-07-30,"GORDON 6 N, NE US",USC00253355,1994,7,0
1994-07-29,"GORDON 6 N, NE US",USC00253355,1994,7,0
1994-07-28,"GORDON 6 N, NE US",USC00253355,1994,7,0
1994-07-27,"GORDON 6 N, NE US",USC00253355,1994,7,0
1994-07-26,"GORDON 6 N, NE US",USC00253355,1994,7,0
1994-07-25,"GORDON 6 N, NE US",USC00253355,1994,7,10
1994-07-24,"GORDON 6 N, NE US",USC00253355,1994,7,8
1994-07-23,"GORDON 6 N, NE US",USC00253355,1994,7,0
1994-07-22,"GORDON 6 N, NE US",USC00253355,1994,7,0
1994-07-21,"GORDON 6 N, NE US",USC00253355,1994,7,0
1994-07-20,"GORDON 6 N, NE US",USC00253355,1994,7,0
1994-07-19,"GORDON 6 N, NE US",USC00253355,1994,7,0
1994-07-18,"GORDON 6 N, NE US",USC00253355,1994,7,0
1994-07-17,"GORDON 6 N, NE US",USC00253355,1994,7,0
1994-07-16,"GORDON 6 N, NE US",USC00253355,1994,7,28
1994-07-15,"GORDON 6 N, NE US",USC00253355,1994,7,0
1994-07-14,"GORDON 6 N, NE US",USC00253355,1994,7,0
1994-07-13,"GORDON 6 N, NE US",USC00253355,1994,7,213
1994-07-12,"GORDON 6 N, NE US",USC00253355,1994,7,0
1994-07-11,"GORDON 6 N, NE US",USC00253355,1994,7,0
1994-07-10,"GORDON 6 N, NE US",USC00253355,1994,7,0
1994-07-09,"GORDON 6 N, NE US",USC00253355,1994,7,0
1994-07-08,"GORDON 6 N, NE US",USC00253355,1994,7,5
1994-07-07,"GORDON 6 N, NE US",USC00253355,1994,7,333
1994-07-06,"GORDON 6 N, NE US",USC00253355,1994,7,0
1994-07-05,"GORDON 6 N, NE US",USC00253355,1994,7,0
1994-07-04,"GORDON 6 N, NE US",USC00253355,1994,7,41
1994-07-03,"GORDON 6 N, NE US",USC00253355,1994,7,0
1994-07-02,"GORDON 6 N, NE US",USC00253355,1994,7,0
1994-07-01,"GORDON 6 N, NE US",USC00253355,1994,7,0
1994-06-30,"GORDON 6 N, NE US",USC00253355,1994,6,0
1994-06-29,"GORDON 6 N, NE US",USC00253355,1994,6,0
1994-06-28,"GORDON 6 N, NE US",USC00253355,1994,6,0
1994-06-27,"GORDON 6 N, NE US",USC00253355,1994,6,0
1994-06-26,"GORDON 6 N, NE US",USC00253355,1994,6,0
1994-06-25,"GORDON 6 N, NE US",USC00253355,1994,6,0
1994-06-24,"GORDON 6 N, NE US",USC00253355,1994,6,0
1994-06-23,"GORDON 6 N, NE US",USC00253355,1994,6,30
1994-06-22,"GORDON 6 N, NE US",USC00253355,1994,6,0
1994-06-21,"GORDON 6 N, NE US",USC00253355,1994,6,38
1994-06-20,"GORDON 6 N, NE US",USC00253355,1994,6,0
1994-06-19,"GORDON 6 N, NE US",USC00253355,1994,6,0
1994-06-18,"GORDON 6 N, NE US",USC00253355,1994,6,10
1994-06-17,"GORDON 6 N, NE US",USC00253355,1994,6,5
1994-06-16,"GORDON 6 N, NE US",USC00253355,1994,6,8
1994-06-15,"GORDON 6 N, NE US",USC00253355,1994,6,0
1994-06-14,"GORDON 6 N, NE US",USC00253355,1994,6,0
1994-06-13,"GORDON 6 N, NE US",USC00253355,1994,6,0
1994-06-12,"GORDON 6 N, NE US",USC00253355,1994,6,0
1994-06-11,"GORDON 6 N, NE US",USC00253355,1994,6,0
1994-06-10,"GORDON 6 N, NE US",USC00253355,1994,6,0
1994-06-09,"GORDON 6 N, NE US",USC00253355,1994,6,0
1994-06-08,"GORDON 6 N, NE US",USC00253355,1994,6,91
1994-06-07,"GORDON 6 N, NE US",USC00253355,1994,6,41
1994-06-06,"GORDON 6 N, NE US",USC00253355,1994,6,0
1994-06-05,"GORDON 6 N, NE US",USC00253355,1994,6,38
1994-06-04,"GORDON 6 N, NE US",USC00253355,1994,6,0
1994-06-03,"GORDON 6 N, NE US",USC00253355,1994,6,0
1994-06-02,"GORDON 6 N, NE US",USC00253355,1994,6,46
1994-06-01,"GORDON 6 N, NE US",USC00253355,1994,6,102
1994-05-31,"GORDON 6 N, NE US",USC00253355,1994,5,0
1994-05-30,"GORDON 6 N, NE US",USC00253355,1994,5,0
1994-05-29,"GORDON 6 N, NE US",USC00253355,1994,5,0
1994-05-28,"GORDON 6 N, NE US",USC00253355,1994,5,0
1994-05-27,"GORDON 6 N, NE US",USC00253355,1994,5,0
1994-05-26,"GORDON 6 N, NE US",USC00253355,1994,5,0
1994-05-25,"GORDON 6 N, NE US",USC00253355,1994,5,10
1994-05-24,"GORDON 6 N, NE US",USC00253355,1994,5,0
1994-05-23,"GORDON 6 N, NE US",USC00253355,1994,5,38
1994-05-22,"GORDON 6 N, NE US",USC00253355,1994,5,0
1994-05-21,"GORDON 6 N, NE US",USC00253355,1994,5,142
1994-05-20,"GORDON 6 N, NE US",USC00253355,1994,5,0
1994-05-19,"GORDON 6 N, NE US",USC00253355,1994,5,76
1994-05-18,"GORDON 6 N, NE US",USC00253355,1994,5,0
1994-05-17,"GORDON 6 N, NE US",USC00253355,1994,5,0
1994-05-16,"GORDON 6 N, NE US",USC00253355,1994,5,0
1994-05-15,"GORDON 6 N, NE US",USC00253355,1994,5,0
1994-05-14,"GORDON 6 N, NE US",USC00253355,1994,5,236
1994-05-13,"GORDON 6 N, NE US",USC00253355,1994,5,0
1994-05-12,"GORDON 6 N, NE US",USC00253355,1994,5,0
1994-05-11,"GORDON 6 N, NE US",USC00253355,1994,5,0
1994-05-10,"GORDON 6 N, NE US",USC00253355,1994,5,0
1994-05-09,"GORDON 6 N, NE US",USC00253355,1994,5,0
1994-05-08,"GORDON 6 N, NE US",USC00253355,1994,5,0
1994-05-07,"GORDON 6 N, NE US",USC00253355,1994,5,8
1994-05-06,"GORDON 6 N, NE US",USC00253355,1994,5,25
1994-05-05,"GORDON 6 N, NE US",USC00253355,1994,5,0
1994-05-04,"GORDON 6 N, NE US",USC00253355,1994,5,0
1994-05-03,"GORDON 6 N, NE US",USC00253355,1994,5,0
1994-05-02,"GORDON 6 N, NE US",USC00253355,1994,5,0
1994-05-01,"GORDON 6 N, NE US",USC00253355,1994,5,0
1994-04-30,"GORDON 6 N, NE US",USC00253355,1994,4,0
1994-04-29,"GORDON 6 N, NE US",USC00253355,1994,4,0
1994-04-28,"GORDON 6 N, NE US",USC00253355,1994,4,20
1994-04-27,"GORDON 6 N, NE US",USC00253355,1994,4,10
1994-04-26,"GORDON 6 N, NE US",USC00253355,1994,4,135
1994-04-25,"GORDON 6 N, NE US",USC00253355,1994,4,0
1994-04-24,"GORDON 6 N, NE US",USC00253355,1994,4,10
1994-04-23,"GORDON 6 N, NE US",USC00253355,1994,4,0
1994-04-22,"GORDON 6 N, NE US",USC00253355,1994,4,0
1994-04-21,"GORDON 6 N, NE US",USC00253355,1994,4,0
1994-04-20,"GORDON 6 N, NE US",USC00253355,1994,4,0
1994-04-19,"GORDON 6 N, NE US",USC00253355,1994,4,0
1994-04-18,"GORDON 6 N, NE US",USC00253355,1994,4,0
1994-04-17,"GORDON 6 N, NE US",USC00253355,1994,4,0
1994-04-16,"GORDON 6 N, NE US",USC00253355,1994,4,0
1994-04-15,"GORDON 6 N, NE US",USC00253355,1994,4,0
1994-04-14,"GORDON 6 N, NE US",USC00253355,1994,4,0
1994-04-13,"GORDON 6 N, NE US",USC00253355,1994,4,0
1994-04-12,"GORDON 6 N, NE US",USC00253355,1994,4,0
1994-04-11,"GORDON 6 N, NE US",USC00253355,1994,4,0
1994-04-10,"GORDON 6 N, NE US",USC00253355,1994,4,0
1994-04-09,"GORDON 6 N, NE US",USC00253355,1994,4,0
1994-04-08,"GORDON 6 N, NE US",USC00253355,1994,4,25
1994-04-07,"GORDON 6 N, NE US",USC00253355,1994,4,0
1994-04-06,"GORDON 6 N, NE US",USC00253355,1994,4,0
1994-04-05,"GORDON 6 N, NE US",USC00253355,1994,4,25
1994-04-04,"GORDON 6 N, NE US",USC00253355,1994,4,0
1994-04-03,"GORDON 6 N, NE US",USC00253355,1994,4,0
1994-04-02,"GORDON 6 N, NE US",USC00253355,1994,4,0
1994-04-01,"GORDON 6 N, NE US",USC00253355,1994,4,0
1994-03-31,"GORDON 6 N, NE US",USC00253355,1994,3,0
1994-03-30,"GORDON 6 N, NE US",USC00253355,1994,3,0
1994-03-29,"GORDON 6 N, NE US",USC00253355,1994,3,0
1994-03-28,"GORDON 6 N, NE US",USC00253355,1994,3,0
1994-03-27,"GORDON 6 N, NE US",USC00253355,1994,3,25
1994-03-26,"GORDON 6 N, NE US",USC00253355,1994,3,0
1994-03-25,"GORDON 6 N, NE US",USC00253355,1994,3,0
1994-03-24,"GORDON 6 N, NE US",USC00253355,1994,3,0
1994-03-23,"GORDON 6 N, NE US",USC00253355,1994,3,0
1994-03-22,"GORDON 6 N, NE US",USC00253355,1994,3,0
1994-03-21,"GORDON 6 N, NE US",USC00253355,1994,3,0
1994-03-20,"GORDON 6 N, NE US",USC00253355,1994,3,0
1994-03-17,"GORDON 6 N, NE US",USC00253355,1994,3,0
1994-03-16,"GORDON 6 N, NE US",USC00253355,1994,3,0
1994-03-15,"GORDON 6 N, NE US",USC00253355,1994,3,0
1994-03-14,"GORDON 6 N, NE US",USC00253355,1994,3,0
1994-03-13,"GORDON 6 N, NE US",USC00253355,1994,3,0
1994-03-12,"GORDON 6 N, NE US",USC00253355,1994,3,0
1994-03-11,"GORDON 6 N, NE US",USC00253355,1994,3,0
1994-03-10,"GORDON 6 N, NE US",USC00253355,1994,3,0
1994-03-09,"GORDON 6 N, NE US",USC00253355,1994,3,0
1994-03-08,"GORDON 6 N, NE US",USC00253355,1994,3,36
1994-03-07,"GORDON 6 N, NE US",USC00253355,1994,3,36
1994-03-06,"GORDON 6 N, NE US",USC00253355,1994,3,86
1994-03-05,"GORDON 6 N, NE US",USC00253355,1994,3,0
1994-03-04,"GORDON 6 N, NE US",USC00253355,1994,3,0
1994-03-03,"GORDON 6 N, NE US",USC00253355,1994,3,0
1994-03-02,"GORDON 6 N, NE US",USC00253355,1994,3,0
1994-03-01,"GORDON 6 N, NE US",USC00253355,1994,3,0
1994-02-28,"GORDON 6 N, NE US",USC00253355,1994,2,0
1994-02-27,"GORDON 6 N, NE US",USC00253355,1994,2,0
1994-02-26,"GORDON 6 N, NE US",USC00253355,1994,2,0
1994-02-25,"GORDON 6 N, NE US",USC00253355,1994,2,89
1994-02-24,"GORDON 6 N, NE US",USC00253355,1994,2,0
1994-02-23,"GORDON 6 N, NE US",USC00253355,1994,2,20
1994-02-22,"GORDON 6 N, NE US",USC00253355,1994,2,20
1994-02-21,"GORDON 6 N, NE US",USC00253355,1994,2,0
1994-02-20,"GORDON 6 N, NE US",USC00253355,1994,2,0
1994-02-19,"GORDON 6 N, NE US",USC00253355,1994,2,0
1994-02-18,"GORDON 6 N, NE US",USC00253355,1994,2,0
1994-02-17,"GORDON 6 N, NE US",USC00253355,1994,2,0
1994-02-16,"GORDON 6 N, NE US",USC00253355,1994,2,0
1994-02-15,"GORDON 6 N, NE US",USC00253355,1994,2,0
1994-02-14,"GORDON 6 N, NE US",USC00253355,1994,2,0
1994-02-13,"GORDON 6 N, NE US",USC00253355,1994,2,0
1994-02-12,"GORDON 6 N, NE US",USC00253355,1994,2,0
1994-02-11,"GORDON 6 N, NE US",USC00253355,1994,2,0
1994-02-10,"GORDON 6 N, NE US",USC00253355,1994,2,0
1994-02-09,"GORDON 6 N, NE US",USC00253355,1994,2,0
1994-02-08,"GORDON 6 N, NE US",USC00253355,1994,2,0
1994-02-07,"GORDON 6 N, NE US",USC00253355,1994,2,0
1994-02-06,"GORDON 6 N, NE US",USC00253355,1994,2,0
1994-02-05,"GORDON 6 N, NE US",USC00253355,1994,2,0
1994-02-04,"GORDON 6 N, NE US",USC00253355,1994,2,0
1994-02-03,"GORDON 6 N, NE US",USC00253355,1994,2,0
1994-02-02,"GORDON 6 N, NE US",USC00253355,1994,2,0
1994-02-01,"GORDON 6 N, NE US",USC00253355,1994,2,0
1994-01-31,"GORDON 6 N, NE US",USC00253355,1994,1,0
1994-01-30,"GORDON 6 N, NE US",USC00253355,1994,1,0
1994-01-29,"GORDON 6 N, NE US",USC00253355,1994,1,0
1994-01-28,"GORDON 6 N, NE US",USC00253355,1994,1,10
1994-01-27,"GORDON 6 N, NE US",USC00253355,1994,1,20
1994-01-26,"GORDON 6 N, NE US",USC00253355,1994,1,0
1994-01-25,"GORDON 6 N, NE US",USC00253355,1994,1,0
1994-01-24,"GORDON 6 N, NE US",USC00253355,1994,1,0
1994-01-23,"GORDON 6 N, NE US",USC00253355,1994,1,0
1994-01-22,"GORDON 6 N, NE US",USC00253355,1994,1,0
1994-01-21,"GORDON 6 N, NE US",USC00253355,1994,1,0
1994-01-20,"GORDON 6 N, NE US",USC00253355,1994,1,0
1994-01-19,"GORDON 6 N, NE US",USC00253355,1994,1,23
1994-01-18,"GORDON 6 N, NE US",USC00253355,1994,1,15
1994-01-17,"GORDON 6 N, NE US",USC00253355,1994,1,18
1994-01-16,"GORDON 6 N, NE US",USC00253355,1994,1,0
1994-01-15,"GORDON 6 N, NE US",USC00253355,1994,1,5
1994-01-14,"GORDON 6 N, NE US",USC00253355,1994,1,20
1994-01-13,"GORDON 6 N, NE US",USC00253355,1994,1,0
1994-01-12,"GORDON 6 N, NE US",USC00253355,1994,1,0
1994-01-11,"GORDON 6 N, NE US",USC00253355,1994,1,0
1994-01-10,"GORDON 6 N, NE US",USC00253355,1994,1,0
1994-01-09,"GORDON 6 N, NE US",USC00253355,1994,1,0
1994-01-08,"GORDON 6 N, NE US",USC00253355,1994,1,0
1994-01-07,"GORDON 6 N, NE US",USC00253355,1994,1,0
1994-01-06,"GORDON 6 N, NE US",USC00253355,1994,1,13
1994-01-05,"GORDON 6 N, NE US",USC00253355,1994,1,0
1994-01-04,"GORDON 6 N, NE US",USC00253355,1994,1,0
1994-01-03,"GORDON 6 N, NE US",USC00253355,1994,1,0
1994-01-02,"GORDON 6 N, NE US",USC00253355,1994,1,0
1994-01-01,"GORDON 6 N, NE US",USC00253355,1994,1,0
1993-12-31,"GORDON 6 N, NE US",USC00253355,1993,12,0
1993-12-30,"GORDON 6 N, NE US",USC00253355,1993,12,0
1993-12-29,"GORDON 6 N, NE US",USC00253355,1993,12,0
1993-12-28,"GORDON 6 N, NE US",USC00253355,1993,12,0
1993-12-27,"GORDON 6 N, NE US",USC00253355,1993,12,20
1993-12-26,"GORDON 6 N, NE US",USC00253355,1993,12,0
1993-12-25,"GORDON 6 N, NE US",USC00253355,1993,12,0
1993-12-24,"GORDON 6 N, NE US",USC00253355,1993,12,0
1993-12-23,"GORDON 6 N, NE US",USC00253355,1993,12,0
1993-12-22,"GORDON 6 N, NE US",USC00253355,1993,12,0
1993-12-21,"GORDON 6 N, NE US",USC00253355,1993,12,0
1993-12-20,"GORDON 6 N, NE US",USC00253355,1993,12,0
1993-12-19,"GORDON 6 N, NE US",USC00253355,1993,12,0
1993-12-18,"GORDON 6 N, NE US",USC00253355,1993,12,0
1993-12-17,"GORDON 6 N, NE US",USC00253355,1993,12,122
1993-12-16,"GORDON 6 N, NE US",USC00253355,1993,12,0
1993-12-15,"GORDON 6 N, NE US",USC00253355,1993,12,0
1993-12-14,"GORDON 6 N, NE US",USC00253355,1993,12,0
1993-12-13,"GORDON 6 N, NE US",USC00253355,1993,12,0
1993-12-12,"GORDON 6 N, NE US",USC00253355,1993,12,0
1993-12-11,"GORDON 6 N, NE US",USC00253355,1993,12,0
1993-12-10,"GORDON 6 N, NE US",USC00253355,1993,12,0
1993-12-09,"GORDON 6 N, NE US",USC00253355,1993,12,0
1993-12-08,"GORDON 6 N, NE US",USC00253355,1993,12,0
1993-12-07,"GORDON 6 N, NE US",USC00253355,1993,12,0
1993-12-06,"GORDON 6 N, NE US",USC00253355,1993,12,0
1993-12-05,"GORDON 6 N, NE US",USC00253355,1993,12,33
1993-12-04,"GORDON 6 N, NE US",USC00253355,1993,12,0
1993-12-03,"GORDON 6 N, NE US",USC00253355,1993,12,10
1993-12-02,"GORDON 6 N, NE US",USC00253355,1993,12,0
1993-12-01,"GORDON 6 N, NE US",USC00253355,1993,12,0
1993-11-30,"GORDON 6 N, NE US",USC00253355,1993,11,0
1993-11-29,"GORDON 6 N, NE US",USC00253355,1993,11,0
1993-11-28,"GORDON 6 N, NE US",USC00253355,1993,11,0
1993-11-27,"GORDON 6 N, NE US",USC00253355,1993,11,10
1993-11-26,"GORDON 6 N, NE US",USC00253355,1993,11,18
1993-11-25,"GORDON 6 N, NE US",USC00253355,1993,11,0
1993-11-22,"GORDON 6 N, NE US",USC00253355,1993,11,0
1993-11-21,"GORDON 6 N, NE US",USC00253355,1993,11,0
1993-11-20,"GORDON 6 N, NE US",USC00253355,1993,11,0
1993-11-19,"GORDON 6 N, NE US",USC00253355,1993,11,0
1993-11-18,"GORDON 6 N, NE US",USC00253355,1993,11,0
1993-11-17,"GORDON 6 N, NE US",USC00253355,1993,11,0
1993-11-16,"GORDON 6 N, NE US",USC00253355,1993,11,0
1993-11-15,"GORDON 6 N, NE US",USC00253355,1993,11,0
1993-11-14,"GORDON 6 N, NE US",USC00253355,1993,11,20
1993-11-13,"GORDON 6 N, NE US",USC00253355,1993,11,249
1993-11-12,"GORDON 6 N, NE US",USC00253355,1993,11,0
1993-11-11,"GORDON 6 N, NE US",USC00253355,1993,11,0
1993-11-10,"GORDON 6 N, NE US",USC00253355,1993,11,0
1993-11-09,"GORDON 6 N, NE US",USC00253355,1993,11,0
1993-11-08,"GORDON 6 N, NE US",USC00253355,1993,11,0
1993-11-07,"GORDON 6 N, NE US",USC00253355,1993,11,0
1993-11-06,"GORDON 6 N, NE US",USC00253355,1993,11,0
1993-11-05,"GORDON 6 N, NE US",USC00253355,1993,11,0
1993-11-04,"GORDON 6 N, NE US",USC00253355,1993,11,0
1993-11-03,"GORDON 6 N, NE US",USC00253355,1993,11,0
1993-11-02,"GORDON 6 N, NE US",USC00253355,1993,11,0
1993-11-01,"GORDON 6 N, NE US",USC00253355,1993,11,0
1993-10-31,"GORDON 6 N, NE US",USC00253355,1993,10,0
1993-10-30,"GORDON 6 N, NE US",USC00253355,1993,10,0
1993-10-29,"GORDON 6 N, NE US",USC00253355,1993,10,0
1993-10-28,"GORDON 6 N, NE US",USC00253355,1993,10,0
1993-10-27,"GORDON 6 N, NE US",USC00253355,1993,10,0
1993-10-26,"GORDON 6 N, NE US",USC00253355,1993,10,0
1993-10-25,"GORDON 6 N, NE US",USC00253355,1993,10,0
1993-10-24,"GORDON 6 N, NE US",USC00253355,1993,10,0
1993-10-23,"GORDON 6 N, NE US",USC00253355,1993,10,0
1993-10-22,"GORDON 6 N, NE US",USC00253355,1993,10,0
1993-10-21,"GORDON 6 N, NE US",USC00253355,1993,10,0
1993-10-20,"GORDON 6 N, NE US",USC00253355,1993,10,13
1993-10-19,"GORDON 6 N, NE US",USC00253355,1993,10,0
1993-10-18,"GORDON 6 N, NE US",USC00253355,1993,10,0
1993-10-17,"GORDON 6 N, NE US",USC00253355,1993,10,104
1993-10-16,"GORDON 6 N, NE US",USC00253355,1993,10,99
1993-10-15,"GORDON 6 N, NE US",USC00253355,1993,10,5
1993-10-14,"GORDON 6 N, NE US",USC00253355,1993,10,0
1993-10-13,"GORDON 6 N, NE US",USC00253355,1993,10,0
1993-10-12,"GORDON 6 N, NE US",USC00253355,1993,10,0
1993-10-11,"GORDON 6 N, NE US",USC00253355,1993,10,0
1993-10-10,"GORDON 6 N, NE US",USC00253355,1993,10,0
1993-10-09,"GORDON 6 N, NE US",USC00253355,1993,10,150
1993-10-08,"GORDON 6 N, NE US",USC00253355,1993,10,218
1993-10-07,"GORDON 6 N, NE US",USC00253355,1993,10,0
1993-10-06,"GORDON 6 N, NE US",USC00253355,1993,10,0
1993-10-05,"GORDON 6 N, NE US",USC00253355,1993,10,0
1993-10-04,"GORDON 6 N, NE US",USC00253355,1993,10,0
